"Week","Date","Fuel","Variable","Value","Unit","Status"
"2018w11",2018-03-16,"Diesel","GST",16.7826086956522,"NZD c/L","Final"
"2018w11",2018-03-16,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w11",2018-03-16,"Diesel","Board price",141.9,"NZD c/L","Final"
"2018w11",2018-03-16,"Diesel","Adjusted retail price",128.666666666667,"NZD c/L","Final"
"2018w11",2018-03-16,"Diesel","Importer margin",35.2892762326252,"NZD c/L","Final"
"2018w11",2018-03-16,"Diesel","Importer margin trend",33.3957818354142,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Importer cost",70.4512704560685,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Price excluding tax",100.99040821256,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","GST",25.7275362318841,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Board price",206.9,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Adjusted retail price",197.244444444444,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Importer margin",30.5391377564919,"NZD c/L","Final"
"2018w11",2018-03-16,"Regular Petrol","Importer margin trend",29.0853980032834,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Importer cost",71.7367045485489,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Price excluding tax",112.226876592007,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","GST",27.4279314888011,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Board price",215.9,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Adjusted retail price",210.280808080808,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Importer margin",40.4901720434581,"NZD c/L","Final"
"2018w11",2018-03-16,"Premium Petrol 95R","Importer margin trend",39.8943286534058,"NZD c/L","Final"
"2018w12",2018-03-23,"NA","Dubai crude price",64.74,"USD/bbl","Final"
"2018w12",2018-03-23,"NA","Dubai crude price",89.656414020413,"NZD/bbl","Final"
"2018w12",2018-03-23,"NA","Exchange rate",0.72209,"USD/NZD","Final"
"2018w12",2018-03-23,"Diesel","Importer cost",74.5209021726137,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Price excluding tax",106.581557971015,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","GST",16.7826086956522,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Board price",141.9,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Adjusted retail price",128.666666666667,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Importer margin",32.0606557984008,"NZD c/L","Final"
"2018w12",2018-03-23,"Diesel","Importer margin trend",33.3992932167371,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Importer cost",74.0613276828067,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Price excluding tax",100.99040821256,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","GST",25.7275362318841,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Board price",206.9,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Adjusted retail price",197.244444444444,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Importer margin",26.9290805297536,"NZD c/L","Final"
"2018w12",2018-03-23,"Regular Petrol","Importer margin trend",29.1377934360998,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Importer cost",75.3630760635511,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Price excluding tax",112.226876592007,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","GST",27.4279314888011,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Board price",215.9,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Adjusted retail price",210.280808080808,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Importer margin",36.8638005284559,"NZD c/L","Final"
"2018w12",2018-03-23,"Premium Petrol 95R","Importer margin trend",39.9424887535152,"NZD c/L","Final"
"2018w13",2018-03-30,"NA","Dubai crude price",64.82,"USD/bbl","Final"
"2018w13",2018-03-30,"NA","Dubai crude price",89.3498974791943,"NZD/bbl","Final"
"2018w13",2018-03-30,"NA","Exchange rate",0.7254625,"USD/NZD","Final"
"2018w13",2018-03-30,"Diesel","Importer cost",74.9049695638787,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Price excluding tax",107.651701078425,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","GST",16.9431301617637,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Board price",143.9,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Adjusted retail price",129.897331240188,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Importer margin",32.746731514546,"NZD c/L","Final"
"2018w13",2018-03-30,"Diesel","Importer margin trend",33.40280459806,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Importer cost",74.0686588047386,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Price excluding tax",102.120509305394,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","GST",25.8970513958092,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Board price",208.9,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Adjusted retail price",198.544060701204,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Importer margin",28.0518505006558,"NZD c/L","Final"
"2018w13",2018-03-30,"Regular Petrol","Importer margin trend",29.1901888689162,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Importer cost",75.3630739118063,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Price excluding tax",113.523974249353,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","GST",27.622496137403,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Board price",217.9,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Adjusted retail price",211.772470386756,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Importer margin",38.1609003375468,"NZD c/L","Final"
"2018w13",2018-03-30,"Premium Petrol 95R","Importer margin trend",39.9906488536247,"NZD c/L","Final"
"2018w14",2018-04-06,"NA","Dubai crude price",64.9,"USD/bbl","Final"
"2018w14",2018-04-06,"NA","Dubai crude price",89.3524016039376,"NZD/bbl","Final"
"2018w14",2018-04-06,"NA","Exchange rate",0.7263375,"USD/NZD","Final"
"2018w14",2018-04-06,"Diesel","Importer cost",75.2290713610727,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Price excluding tax",103.63777711419,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","GST",16.3410415671285,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Board price",143.9,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Adjusted retail price",125.281318681319,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Importer margin",28.4087057531174,"NZD c/L","Final"
"2018w14",2018-04-06,"Diesel","Importer margin trend",33.406315979383,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Importer cost",74.1786767498581,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Price excluding tax",98.4663332537028,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","GST",25.3489249880554,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Board price",208.9,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Adjusted retail price",194.341758241758,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Importer margin",24.2876565038447,"NZD c/L","Final"
"2018w14",2018-04-06,"Regular Petrol","Importer margin trend",29.2425843017326,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Importer cost",75.3782407475397,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Price excluding tax",110.871777584734,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","GST",27.2246666377101,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Board price",217.9,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Adjusted retail price",208.722444222444,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Importer margin",35.4935368371944,"NZD c/L","Final"
"2018w14",2018-04-06,"Premium Petrol 95R","Importer margin trend",40.0388089537341,"NZD c/L","Final"
"2018w15",2018-04-13,"NA","Dubai crude price",68.17,"USD/bbl","Final"
"2018w15",2018-04-13,"NA","Dubai crude price",92.863272895694,"NZD/bbl","Final"
"2018w15",2018-04-13,"NA","Exchange rate",0.73409,"USD/NZD","Final"
"2018w15",2018-04-13,"Diesel","Importer cost",75.9799456058523,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Price excluding tax",105.128460344004,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","GST",16.5646440516006,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Board price",145.614285714286,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Adjusted retail price",126.995604395604,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Importer margin",29.1485147381515,"NZD c/L","Final"
"2018w15",2018-04-13,"Diesel","Importer margin trend",33.4745720262503,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Importer cost",74.668687321965,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Price excluding tax",99.9570164835165,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","GST",25.5725274725275,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Board price",210.614285714286,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Adjusted retail price",196.056043956044,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Importer margin",25.2883291615515,"NZD c/L","Final"
"2018w15",2018-04-13,"Regular Petrol","Importer margin trend",29.3313275984241,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Importer cost",75.8564275548971,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Price excluding tax",112.362460814548,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","GST",27.4482691221822,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Board price",219.614285714286,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Adjusted retail price",210.43672993673,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Importer margin",36.5060332596507,"NZD c/L","Final"
"2018w15",2018-04-13,"Premium Petrol 95R","Importer margin trend",40.1135110506407,"NZD c/L","Final"
"2018w16",2018-04-20,"NA","Dubai crude price",69.53,"USD/bbl","Final"
"2018w16",2018-04-20,"NA","Dubai crude price",94.9720670391061,"NZD/bbl","Final"
"2018w16",2018-04-20,"NA","Exchange rate",0.73211,"USD/NZD","Final"
"2018w16",2018-04-20,"Diesel","Importer cost",77.5637989631891,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Price excluding tax",106.246472766364,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","GST",16.7323459149546,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Board price",146.9,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Adjusted retail price",128.281318681319,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Importer margin",28.682673803175,"NZD c/L","Final"
"2018w16",2018-04-20,"Diesel","Importer margin trend",33.5428280731176,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Importer cost",75.4634327006198,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Price excluding tax",101.075028905877,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","GST",25.7402293358815,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Board price",211.9,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Adjusted retail price",197.341758241758,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Importer margin",25.6115962052569,"NZD c/L","Final"
"2018w16",2018-04-20,"Regular Petrol","Importer margin trend",29.4200708951156,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Importer cost",76.6545545403413,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Price excluding tax",113.480473236908,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","GST",27.6159709855362,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Board price",220.9,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Adjusted retail price",211.722444222444,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Importer margin",36.8259186965667,"NZD c/L","Final"
"2018w16",2018-04-20,"Premium Petrol 95R","Importer margin trend",40.1882131475473,"NZD c/L","Final"
"2018w17",2018-04-27,"NA","Dubai crude price",70.72,"USD/bbl","Final"
"2018w17",2018-04-27,"NA","Dubai crude price",99.3816750983699,"NZD/bbl","Final"
"2018w17",2018-04-27,"NA","Exchange rate",0.7116,"USD/NZD","Final"
"2018w17",2018-04-27,"Diesel","Importer cost",81.164492546383,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Price excluding tax",111.463864070712,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","GST",17.5149546106068,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Board price",152.9,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Adjusted retail price",134.281318681319,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Importer margin",30.2993715243288,"NZD c/L","Final"
"2018w17",2018-04-27,"Diesel","Importer margin trend",33.6110841199849,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Importer cost",79.4738673566005,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Price excluding tax",106.292420210225,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","GST",26.5228380315337,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Board price",217.9,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Adjusted retail price",203.341758241758,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Importer margin",26.818552853624,"NZD c/L","Final"
"2018w17",2018-04-27,"Regular Petrol","Importer margin trend",29.508814191807,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Importer cost",80.6965324638404,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Price excluding tax",118.697864541256,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","GST",28.3985796811884,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Board price",226.9,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Adjusted retail price",217.722444222444,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Importer margin",38.0013320774155,"NZD c/L","Final"
"2018w17",2018-04-27,"Premium Petrol 95R","Importer margin trend",40.2629152444538,"NZD c/L","Final"
"2018w18",2018-05-04,"NA","Dubai crude price",70.68,"USD/bbl","Final"
"2018w18",2018-05-04,"NA","Dubai crude price",100.456231612161,"NZD/bbl","Final"
"2018w18",2018-05-04,"NA","Exchange rate",0.70359,"USD/NZD","Final"
"2018w18",2018-05-04,"Diesel","Importer cost",81.8680021021128,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Price excluding tax",111.463864070712,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","ETS",4.6725,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","GST",17.5149546106068,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Taxes",0.63,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Board price",152.9,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Adjusted retail price",134.281318681319,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Importer margin",29.5958619685991,"NZD c/L","Final"
"2018w18",2018-05-04,"Diesel","Importer margin trend",33.6793401668522,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Importer cost",79.6378705478661,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Price excluding tax",106.292420210225,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","ETS",4.0425,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","GST",26.5228380315337,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Taxes",66.484,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Board price",217.9,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Adjusted retail price",203.341758241758,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Importer margin",26.6545496623585,"NZD c/L","Final"
"2018w18",2018-05-04,"Regular Petrol","Importer margin trend",29.5975574884985,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Importer cost",80.8744550506473,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Price excluding tax",118.697864541256,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","ETS",4.142,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","GST",28.3985796811884,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Taxes",66.484,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Board price",226.9,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Adjusted retail price",217.722444222444,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Importer margin",37.8234094906085,"NZD c/L","Final"
"2018w18",2018-05-04,"Premium Petrol 95R","Importer margin trend",40.3376173413604,"NZD c/L","Final"
"2018w19",2018-05-11,"NA","Dubai crude price",73.32,"USD/bbl","Final"
"2018w19",2018-05-11,"NA","Dubai crude price",105.073086844368,"NZD/bbl","Final"
