date,election_year,pollster,sample_size,Labour,National,NewLabour,Alliance,NZ First,ACT,United Future,Green,Progressive,Te Pāti Māori,Mana,Conservative,InternetMana,TOP,incumbent,incumbent_support,gdp_real,gdp_growth_qoq,gdp_growth_yoy,gdp_per_capita,inflation_yoy,food_inflation,housing_inflation,petrol_inflation,gdp_real_lag1,gdp_growth_qoq_lag1,gdp_growth_yoy_lag1,gdp_per_capita_lag1,inflation_yoy_lag1,food_inflation_lag1,housing_inflation_lag1,petrol_inflation_lag1,gdp_real_lag2,gdp_growth_qoq_lag2,gdp_growth_yoy_lag2,gdp_per_capita_lag2,inflation_yoy_lag2,food_inflation_lag2,housing_inflation_lag2,petrol_inflation_lag2,gdp_real_lag4,gdp_growth_qoq_lag4,gdp_growth_yoy_lag4,gdp_per_capita_lag4,inflation_yoy_lag4,food_inflation_lag4,housing_inflation_lag4,petrol_inflation_lag4
1994-05-07,1996,,,30.0,34.0,,24.0,8.0,,,,,,,,,,National,34.0,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29569.0,1.9,7.680262199562993,8236.0,1.3913043006261727,-0.17196903191629698,,-6.843979598297933,29031.0,2.7,7.113603660111423,8115.0,1.482127415961343,0.5172414644997847,,-2.912502217096413,28037.0,2.1,2.373388834118373,7879.0,0.9649121719802256,2.714535942614882,,3.8970456500060813
1994-05-28,1996,,,29.0,32.0,,27.0,7.0,,,,,,,,,,National,32.0,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29569.0,1.9,7.680262199562993,8236.0,1.3913043006261727,-0.17196903191629698,,-6.843979598297933,29031.0,2.7,7.113603660111423,8115.0,1.482127415961343,0.5172414644997847,,-2.912502217096413,28037.0,2.1,2.373388834118373,7879.0,0.9649121719802256,2.714535942614882,,3.8970456500060813
1994-07-02,1996,,,29.0,36.0,,24.0,8.0,,,,,,,,,,National,36.0,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29569.0,1.9,7.680262199562993,8236.0,1.3913043006261727,-0.17196903191629698,,-6.843979598297933,28258.0,0.8,2.26919040208462,7919.0,1.3123358715076083,1.4022787196690922,,2.621994189060728
1994-07-30,1996,,,27.0,35.0,,28.0,7.0,,,,,,,,,,National,35.0,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29569.0,1.9,7.680262199562993,8236.0,1.3913043006261727,-0.17196903191629698,,-6.843979598297933,28258.0,0.8,2.26919040208462,7919.0,1.3123358715076083,1.4022787196690922,,2.621994189060728
1994-09-03,1996,,,22.0,36.0,,32.0,7.0,,,,,,,,,,National,36.0,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29569.0,1.9,7.680262199562993,8236.0,1.3913043006261727,-0.17196903191629698,,-6.843979598297933,28258.0,0.8,2.26919040208462,7919.0,1.3123358715076083,1.4022787196690922,,2.621994189060728
1994-10-01,1996,,,24.0,35.0,,29.0,8.0,,,,,,,,,,National,35.0,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29031.0,2.7,7.113603660111423,8115.0,1.482127415961343,0.5172414644997847,,-2.912502217096413
1994-10-29,1996,,,27.0,39.0,,25.0,7.0,,,,,,,,,,National,39.0,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29031.0,2.7,7.113603660111423,8115.0,1.482127415961343,0.5172414644997847,,-2.912502217096413
1994-12-03,1996,,,28.0,40.0,,22.0,6.0,2.0,,,,,,,,,National,40.0,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034,29031.0,2.7,7.113603660111423,8115.0,1.482127415961343,0.5172414644997847,,-2.912502217096413
1995-05-09,1996,,,25.0,38.0,,24.0,5.0,4.0,,,,,,,,,National,38.0,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034
1995-06-15,1996,,,27.0,36.0,,24.0,6.0,3.0,,,,,,,,,National,36.0,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984,30495.0,3.1,8.766986482148598,8460.0,1.3032146448620274,-0.7260869343155618,,-9.230555118368034
1995-07-17,1996,,,24.0,42.0,,20.0,5.0,2.0,2.0,,,,,,,,National,42.0,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108
1995-08-13,1996,,,23.0,42.0,,20.0,5.0,2.9,0.7,,,,,,,,National,42.0,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108
1995-09-07,1996,,,24.0,46.0,,17.0,5.0,1.9,0.3,,,,,,,,National,46.0,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705,30768.0,0.9,8.882440370868427,8509.0,1.093609688505981,-0.3566983289707837,,-7.95162938939108
1995-10-07,1996,,,16.0,49.0,,21.0,4.5,2.9,0.8,,,,,,,,National,49.0,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984
1995-11-14,1996,,,20.0,45.0,,22.0,5.0,2.1,1.0,,,,,,,,National,45.0,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226,30734.0,-0.1,5.866143088422726,8476.0,1.774570414776977,-0.7275300482528113,,-1.7197864971240984
1996-02-21,1996,,,20.0,44.0,,22.0,8.0,1.3,0.8,,,,,,,,National,44.0,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705
1996-03-18,1996,,,17.0,42.0,,16.0,17.0,3.8,1.3,,,,,,,,National,42.0,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135,31160.0,1.4,5.380635124623767,8560.0,2.7999999435641687,0.400000004040324,,0.30000007628274705
1996-04-18,1996,,,18.0,40.0,,11.0,22.0,4.1,0.5,,,,,,,,National,40.0,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226
1996-05-16,1996,,,15.0,35.0,,11.0,29.0,3.0,0.3,,,,,,,,National,35.0,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226
1996-06-09,1996,,,16.0,43.0,,7.0,28.0,2.4,,,,,,,,,National,43.0,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226
1996-06-14,1996,,,16.0,41.0,,9.0,25.0,1.8,0.6,,,,,,,,National,41.0,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126,31503.0,1.1,3.305459911460895,8617.0,3.9999999947257114,0.7976071859949752,,2.8925620249586226
1996-07-07,1996,,,16.0,41.0,,12.0,24.0,2.7,,,,,,,,,National,41.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-07-19,1996,,,19.0,43.0,,10.0,20.0,3.2,0.2,,,,,,,,National,43.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-07-21,1996,,,19.0,43.0,,13.0,20.0,1.2,,,,,,,,,National,43.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-08-02,1996,,,15.0,40.0,,13.0,21.0,2.5,0.4,,,,,,,,National,40.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-08-04,1996,,,19.0,42.0,,9.0,21.0,3.2,,,,,,,,,National,42.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-08-15,1996,,,14.0,39.0,,13.0,20.0,4.0,0.3,,,,,,,,National,39.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-08-18,1996,,,20.0,37.0,,14.0,17.0,3.4,,,,,,,,,National,37.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-08-29,1996,,,19.0,35.0,,12.0,20.0,4.6,0.6,,,,,,,,National,35.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-09-01,1996,,,21.0,38.0,,12.0,18.0,2.4,,,,,,,,,National,38.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-09-12,1996,,,16.0,35.0,,15.0,19.0,4.3,0.7,,,,,,,,National,35.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-09-26,1996,,,18.0,40.0,,15.0,14.0,5.0,0.4,,,,,,,,National,40.0,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005,32066.0,1.8,4.218668746749876,8741.0,4.581673393892993,2.5176233239786683,,2.5773197396432135
1996-10-03,1996,,,24.0,34.0,,15.0,15.0,3.8,0.5,,,,,,,,National,34.0,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126
1996-10-08,1996,,,26.0,30.0,,17.0,16.0,6.4,,,,,,,,,National,30.0,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126
1996-10-12,1996,,,28.19,33.87,,10.1,13.35,6.1,0.88,,,,,,,,National,33.87,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126
1996-10-12,1999,,,28.19,33.87,,10.1,13.35,6.1,0.88,,,,,,,,National,33.87,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871,31989.0,-0.2,4.083425522222939,8690.0,3.543307107052329,0.8024072292861062,,-2.597402644984126
1997-02-13,1999,,,31.0,45.0,,7.0,7.0,4.3,0.2,,,,,,,,National,45.0,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005
1997-03-13,1999,,,32.0,47.0,,7.0,4.2,4.4,,,,,,,,,National,47.0,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208,32414.0,1.3,4.024390243902443,8766.0,2.9182879996313194,0.9960159462753859,,-2.5922233777665005
1997-04-11,1999,,,36.0,41.0,,8.0,5.0,6.0,0.1,,,,,,,,National,41.0,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871
1997-05-13,1999,,,42.0,38.0,,6.0,3.8,4.7,0.1,,,,,,,,National,38.0,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871
1997-05-25,1999,,,45.0,30.0,,6.7,6.0,7.1,,,,,,,,,National,30.0,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871
1997-06-25,1999,,,41.0,39.0,,7.0,4.4,4.9,0.1,,,,,,,,National,39.0,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495,32584.0,0.5,3.431419229914612,8771.0,2.211538503110222,0.2967358453811464,,-0.8032128099996871
1997-07-10,1999,,,42.0,39.0,,7.0,3.8,4.5,0.2,,,,,,,,National,39.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208
1997-08-07,1999,,,42.0,39.0,,9.0,3.7,4.7,0.0,,,,,,,,National,39.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208
1997-09-18,1999,,,45.0,36.0,,7.0,1.9,6.0,0.6,,,,,,,,National,36.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524,33028.0,1.4,3.00006237135908,8860.0,1.999999927163354,0.4911592024466893,,-0.7035176431352208
1997-10-11,1999,,,49.0,31.0,,8.3,4.5,5.9,,,,,,,,,National,31.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-10-13,1999,,,50.0,32.0,,5.9,1.7,4.6,,,,,,,,,National,32.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-10-16,1999,,,52.0,30.0,,7.0,1.8,6.0,0.2,,,,,,,,National,30.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-11-04,1999,,,45.0,37.0,,6.0,2.3,5.0,0.3,,,,,,,,National,37.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-11-13,1999,,,45.0,36.0,,6.0,2.8,7.0,,,,,,,,,National,36.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-11-23,1999,,,45.0,34.0,,7.6,3.1,7.0,,,,,,,,,National,34.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1997-12-10,1999,,,46.0,40.0,,6.0,1.1,5.0,0.1,0.6,,,,,,,National,40.0,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33389.0,-0.6,2.4705376872084406,8859.0,1.787394108637419,2.958579911128023,,0.8097165571110843,33431.0,1.2,4.507799556097414,8942.0,2.376425757336964,2.5870647009932135,,1.3333333584097495
1998-02-12,1999,,,45.0,42.0,,5.0,1.3,5.0,,0.4,,,,,,,National,42.0,34315.0,-1.7,2.1462165862951688,9037.0,0.8294930923739008,1.350048106581414,,-0.10020030377673184,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524
1998-02-15,1999,,,44.0,38.0,,7.9,1.8,4.4,,0.5,,,,,,,National,38.0,34315.0,-1.7,2.1462165862951688,9037.0,0.8294930923739008,1.350048106581414,,-0.10020030377673184,34891.0,1.9,4.367204092010413,9215.0,1.0213556105215016,1.9398641048594678,,0.0,34232.0,2.5,3.6453917887852683,9060.0,1.1204482272083371,2.4437927272842996,,0.10121466243855348,33594.0,0.5,3.64040229530449,8949.0,2.551984892322623,2.2682446607894313,,2.1494370351029524
