date,National,Labour,Green,ACT,NZ First,Te Pāti Māori,TOP
2025-03-05,32.61323333609714,31.741185812103865,11.456480141040455,8.880739717168598,6.254543456630048,4.930778678306914,1.9887244211559365
2025-03-06,32.64265780277718,31.708957774665734,11.431868388620996,8.87742887926436,6.292801348388961,4.933285451576155,2.0057555220627505
2025-03-07,32.67176465480424,31.675626300661214,11.408931065222012,8.877246103049771,6.333007752385587,4.932065635408697,2.021758082503881
2025-03-08,32.700520613768525,31.64139806055933,11.387596889293823,8.880033787190794,6.375029711859382,4.927305699593682,2.0366342400266095
2025-03-09,32.72888836839854,31.60648462244811,11.367790323786155,8.88560286692671,6.418718778024757,4.919223756663164,2.0503095205186863
2025-03-10,32.756824806817164,31.571100092575776,11.349435453809237,8.893737305485569,6.463911961276807,4.908063737498703,2.062732452692214
2025-03-11,32.784279836655266,31.535458772131218,11.332459103885528,8.90419857137981,6.510432955158901,4.8940898773663175,2.0738734921659177
2025-03-12,32.81119583658374,31.49977279272014,11.316793168508156,8.916730099103937,6.558093703466943,4.877581520572596,2.0837234101970266
2025-03-13,32.8375077424432,31.46424971449159,11.302376175018132,8.931061741600576,6.60669635507323,4.8588282254446025,2.09229129713271
2025-03-14,32.86314373349058,31.429090096759012,11.28915413373075,8.946914218561455,6.656035617719311,4.838125143099919,2.099602317240595
2025-03-15,32.8880264508481,31.394485077278357,11.277080757218409,8.964003548932551,6.705901484794611,4.815768649564968,2.105695333679037
2025-03-16,32.912074652508174,31.36061401941962,11.266117149342923,8.982045433634221,6.7560822719921045,4.7920522262905045,2.1106205029531795
2025-03-17,32.9352051885919,31.327642303274203,11.256231075696165,9.000759530506127,6.806367867683033,4.767262603825157,2.1144369192155965
